student_id,full_name,gender,department,10th_marks,10th_board,12th_marks,12th_board,cgpa,backlogs_history,active_backlogs,year_of_study,register_number,email,resume_format,parser_confidence,synthetic_ground_truth
SRM_LAT_031,Kiara Rao,Prefer not to say,AIML,68.7,State Board,73.6,ICSE,7.02,0,0,2,SRM_LAT_031,kiararao2471@srmist.edu.in,latex_style,high,False
SRM_LAT_031_V2,Kiara Rao,Prefer not to say,AIML,68.7,State Board,73.6,ICSE,7.02,0,0,2,SRM_LAT_031_V2,kiararao2471@srmist.edu.in,latex_style,high,False
SRM_LAT_032,Aditya Hegde,Prefer not to say,CSE,75.4,Matriculation Board,73.8,HSC,6.89,0,0,2,SRM_LAT_032,adityahegde7683@srmist.edu.in,latex_style,high,False
SRM_LAT_032_V2,Aditya Hegde,Prefer not to say,CSE,75.4,Matriculation Board,73.8,HSC,6.89,0,0,2,SRM_LAT_032_V2,adityahegde7683@srmist.edu.in,latex_style,high,False
SRM_LAT_033,Quinn Patel,Prefer not to say,IT,97.0,Matriculation Board,99.0,State Board,8.59,0,0,2,SRM_LAT_033,quinnpatel7204@srmist.edu.in,latex_style,high,False
SRM_LAT_033_V2,Quinn Patel,Prefer not to say,ECE,97.0,Matriculation Board,99.0,State Board,8.59,0,0,2,SRM_LAT_033_V2,quinnpatel7204@srmist.edu.in,latex_style,high,False
SRM_LAT_034,Shruti Verma,Prefer not to say,ECE,62.4,CBSE,64.8,CBSE,7.11,0,0,4,SRM_LAT_034,shrutiverma6302@srmist.edu.in,latex_style,high,False
SRM_LAT_034_V2,Shruti Verma,Prefer not to say,AIML,62.4,CBSE,64.8,CBSE,7.11,0,0,4,SRM_LAT_034_V2,shrutiverma6302@srmist.edu.in,latex_style,high,False
SRM_LAT_035,Meera Kumar,Prefer not to say,AIML,99.0,Matriculation Board,83.6,ICSE,9.11,0,0,2,SRM_LAT_035,meerakumar4759@srmist.edu.in,latex_style,high,False
SRM_LAT_035_V2,Meera Kumar,Prefer not to say,AIDS,99.0,Matriculation Board,83.6,ICSE,9.11,0,0,2,SRM_LAT_035_V2,meerakumar4759@srmist.edu.in,latex_style,high,False
SRM_LAT_036,Ankit Hegde,Prefer not to say,CSE,86.2,Matriculation Board,90.2,CBSE,9.43,0,0,4,SRM_LAT_036,ankithegde5773@srmist.edu.in,latex_style,high,False
SRM_LAT_036_V2,Ankit Hegde,Prefer not to say,CSE,86.2,Matriculation Board,90.2,CBSE,9.43,0,0,4,SRM_LAT_036_V2,ankithegde5773@srmist.edu.in,latex_style,high,False
SRM_LAT_037,Karthik Venkataraman,Prefer not to say,CSE,90.7,Matriculation Board,91.5,CBSE,9.31,0,0,3,SRM_LAT_037,karthikvenkataraman4582@srmist.edu.in,latex_style,high,False
SRM_LAT_037_V2,Karthik Venkataraman,Prefer not to say,CSE,90.7,Matriculation Board,91.5,CBSE,9.31,0,0,3,SRM_LAT_037_V2,karthikvenkataraman4582@srmist.edu.in,latex_style,high,False
SRM_LAT_038,Aishwarya Bansal,Prefer not to say,CSE,73.0,ICSE,71.4,ICSE,6.65,0,1,3,SRM_LAT_038,aishwaryabansal7226@srmist.edu.in,latex_style,high,False
SRM_LAT_038_V2,Aishwarya Bansal,Prefer not to say,CSE,73.0,ICSE,71.4,ICSE,6.65,0,1,3,SRM_LAT_038_V2,aishwaryabansal7226@srmist.edu.in,latex_style,high,False
SRM_LAT_039,Riya Pillai,Prefer not to say,IT,77.2,State Board,77.5,HSC,7.55,0,1,2,SRM_LAT_039,riyapillai8336@srmist.edu.in,latex_style,high,False
SRM_LAT_039_V2,Riya Pillai,Prefer not to say,CSE,77.2,State Board,77.5,HSC,7.55,0,1,2,SRM_LAT_039_V2,riyapillai8336@srmist.edu.in,latex_style,high,False
SRM_LAT_040,Anjali Natarajan,Prefer not to say,AIML,51.4,ICSE,47.1,HSC,4.62,0,2,3,SRM_LAT_040,anjalinatarajan2742@srmist.edu.in,latex_style,high,False
SRM_LAT_040_V2,Anjali Natarajan,Prefer not to say,IT,51.4,ICSE,47.1,HSC,4.62,0,2,3,SRM_LAT_040_V2,anjalinatarajan2742@srmist.edu.in,latex_style,high,False
SRM_LAT_041,AISHWARYA MEHTA,Prefer not to say,AIML,49.5,State Board,99.0,Hsc,9.26,0,1,4,SRM_LAT_041,srm_lat_041@srmist.edu.in,latex_style,high,True
SRM_LAT_042,AISHWARYA THAKUR,Prefer not to say,IT,75.5,ICSE,78.3,Hsc,7.88,0,1,2,SRM_LAT_042,srm_lat_042@srmist.edu.in,latex_style,high,True
SRM_LAT_043,PRANAV MEHTA,Prefer not to say,CSE,99.0,CBSE,96.7,Hsc,8.85,0,1,2,SRM_LAT_043,srm_lat_043@srmist.edu.in,latex_style,high,True
SRM_LAT_044,PALLAVI RAJENDRAN,Prefer not to say,MECH,78.1,ICSE,81.9,Icse,7.3,0,2,3,SRM_LAT_044,srm_lat_044@srmist.edu.in,latex_style,high,True
SRM_LAT_045,RIYA RAJENDRAN,Prefer not to say,IT,84.4,CBSE,71.1,State,7.56,0,1,4,SRM_LAT_045,srm_lat_045@srmist.edu.in,latex_style,high,True
SRM_LAT_046,JANANI PATIL,Prefer not to say,AIML,75.4,State Board,53.9,Hsc,6.59,0,1,4,SRM_LAT_046,srm_lat_046@srmist.edu.in,latex_style,high,True
SRM_LAT_047,SINDHU GUPTA,Prefer not to say,ECE,80.7,State Board,60.0,Cbse,6.85,0,1,2,SRM_LAT_047,srm_lat_047@srmist.edu.in,latex_style,high,True
SRM_LAT_048,HARSH SINGH,Prefer not to say,AIML,90.3,ICSE,82.9,Cbse,7.65,0,1,2,SRM_LAT_048,srm_lat_048@srmist.edu.in,latex_style,high,True
SRM_LAT_049,RAVI BALAKRISHNAN,Prefer not to say,IT,69.0,State Board,47.1,Cbse,6.93,0,2,4,SRM_LAT_049,srm_lat_049@srmist.edu.in,latex_style,high,True
SRM_LAT_050,PRIYA MEHTA,Prefer not to say,IT,73.5,CBSE,70.9,State,7.66,0,1,4,SRM_LAT_050,srm_lat_050@srmist.edu.in,latex_style,high,True
SRM_LAT_051,JYOTI GUPTA,Prefer not to say,IT,71.8,ICSE,71.7,Hsc,7.05,0,1,3,SRM_LAT_051,srm_lat_051@srmist.edu.in,latex_style,high,True
SRM_LAT_052,AMRITHA VENKATARAMAN,Prefer not to say,AIML,76.1,State Board,88.1,Cbse,9.07,0,1,4,SRM_LAT_052,srm_lat_052@srmist.edu.in,latex_style,high,True
SRM_LAT_053,AMAN NATARAJAN,Prefer not to say,AIML,68.1,ICSE,99.0,Cbse,9.48,0,1,3,SRM_LAT_053,srm_lat_053@srmist.edu.in,latex_style,high,True
SRM_LAT_054,GAURAV DAS,Prefer not to say,MECH,91.3,State Board,57.1,Icse,6.12,0,1,4,SRM_LAT_054,srm_lat_054@srmist.edu.in,latex_style,high,True
SRM_LAT_055,HARISH DESHMUKH,Prefer not to say,CSE,99.0,State Board,85.2,Hsc,6.07,0,1,3,SRM_LAT_055,srm_lat_055@srmist.edu.in,latex_style,high,True
SRM_LAT_056,AMRITHA NATARAJAN,Prefer not to say,CSE,74.0,ICSE,88.7,State,8.77,0,1,4,SRM_LAT_056,srm_lat_056@srmist.edu.in,latex_style,high,True
SRM_LAT_057,PRANAV MUKHERJEE,Prefer not to say,AIML,79.5,CBSE,85.0,State,8.02,0,1,4,SRM_LAT_057,srm_lat_057@srmist.edu.in,latex_style,high,True
SRM_LAT_058,NIKHIL HEGDE,Prefer not to say,IT,99.0,CBSE,76.0,Hsc,7.73,0,2,2,SRM_LAT_058,srm_lat_058@srmist.edu.in,latex_style,high,True
SRM_LAT_059,VIVEK IYER,Prefer not to say,AIML,75.5,State Board,71.6,Cbse,7.52,0,1,3,SRM_LAT_059,srm_lat_059@srmist.edu.in,latex_style,high,True
SRM_LAT_060,SACHIN AGARWAL,Prefer not to say,IT,87.9,CBSE,47.3,Cbse,4.86,0,1,2,SRM_LAT_060,srm_lat_060@srmist.edu.in,latex_style,high,True
SRM_LAT_061,ADITYA TIWARI,Prefer not to say,IT,77.3,State Board,47.6,Hsc,4.59,0,1,3,SRM_LAT_061,srm_lat_061@srmist.edu.in,latex_style,high,True
SRM_LAT_062,NIKHIL PATIL,Prefer not to say,AIDS,92.2,CBSE,65.4,Icse,7.33,0,1,4,SRM_LAT_062,srm_lat_062@srmist.edu.in,latex_style,high,True
SRM_LAT_063,NITHYA GOPALAKRISHNAN,Prefer not to say,CSE,75.5,CBSE,82.0,Cbse,9.71,0,1,2,SRM_LAT_063,srm_lat_063@srmist.edu.in,latex_style,high,True
SRM_LAT_064,AMAN ROY,Prefer not to say,CSE,61.6,ICSE,76.0,Cbse,8.74,0,1,2,SRM_LAT_064,srm_lat_064@srmist.edu.in,latex_style,high,True
SRM_LAT_065,SAANVI IYER,Prefer not to say,IT,53.3,CBSE,56.8,Hsc,6.09,0,2,4,SRM_LAT_065,srm_lat_065@srmist.edu.in,latex_style,high,True
SRM_LAT_066,VIKRAM JOSHI,Prefer not to say,IT,75.7,ICSE,89.4,Hsc,8.29,0,1,3,SRM_LAT_066,srm_lat_066@srmist.edu.in,latex_style,high,True
SRM_LAT_067,LAKSHYA MUKHERJEE,Prefer not to say,IT,62.5,CBSE,75.4,Icse,6.14,0,1,3,SRM_LAT_067,srm_lat_067@srmist.edu.in,latex_style,high,True
SRM_LAT_068,HARINI VERMA,Prefer not to say,ECE,99.0,State Board,82.0,State,8.37,0,2,4,SRM_LAT_068,srm_lat_068@srmist.edu.in,latex_style,high,True
SRM_LAT_069,ARJUN SUBRAMANIAN,Prefer not to say,CSE,87.0,State Board,68.3,Cbse,6.68,0,1,4,SRM_LAT_069,srm_lat_069@srmist.edu.in,latex_style,high,True
SRM_LAT_070,GOKUL CHAUHAN,Prefer not to say,CSE,51.3,State Board,87.3,State,8.31,0,1,3,SRM_LAT_070,srm_lat_070@srmist.edu.in,latex_style,high,True
SRM_LAT_071,AISHWARYA YADAV,Prefer not to say,IT,69.6,State Board,65.3,State,5.59,0,1,4,SRM_LAT_071,srm_lat_071@srmist.edu.in,latex_style,high,True
SRM_LAT_072,ISHAAN SUNDARAM,Prefer not to say,IT,49.5,State Board,61.2,State,7.11,0,1,3,SRM_LAT_072,srm_lat_072@srmist.edu.in,latex_style,high,True
SRM_LAT_073,VIHAAN NATARAJAN,Prefer not to say,AIDS,93.3,CBSE,72.2,Icse,6.58,0,1,2,SRM_LAT_073,srm_lat_073@srmist.edu.in,latex_style,high,True
SRM_LAT_074,KARTHIK VERMA,Prefer not to say,AIML,99.0,State Board,60.0,Cbse,6.66,0,1,4,SRM_LAT_074,srm_lat_074@srmist.edu.in,latex_style,high,True
SRM_LAT_075,KIARA BALAKRISHNAN,Prefer not to say,IT,99.0,ICSE,59.0,Hsc,6.03,0,2,4,SRM_LAT_075,srm_lat_075@srmist.edu.in,latex_style,high,True
SRM_LAT_076,NISHA JAIN,Prefer not to say,CSE,99.0,CBSE,71.8,Hsc,7.2,0,2,4,SRM_LAT_076,srm_lat_076@srmist.edu.in,latex_style,high,True
SRM_LAT_077,KABIR PILLAI,Prefer not to say,IT,73.0,State Board,85.5,Icse,8.65,0,1,2,SRM_LAT_077,srm_lat_077@srmist.edu.in,latex_style,high,True
SRM_LAT_078,POOJA ROY,Prefer not to say,AIML,97.0,State Board,99.0,Hsc,9.07,0,1,3,SRM_LAT_078,srm_lat_078@srmist.edu.in,latex_style,high,True
SRM_LAT_079,SURESH DESHMUKH,Prefer not to say,CSE,59.0,ICSE,79.2,Hsc,8.49,0,1,4,SRM_LAT_079,srm_lat_079@srmist.edu.in,latex_style,high,True
SRM_LAT_080,SANTHOSH KRISHNAMURTHY,Prefer not to say,IT,73.5,CBSE,94.2,Cbse,9.03,0,1,4,SRM_LAT_080,srm_lat_080@srmist.edu.in,latex_style,high,True
SRM_LAT_081,GAURAV NATARAJAN,Prefer not to say,AIML,86.8,ICSE,64.0,Cbse,6.45,0,1,4,SRM_LAT_081,srm_lat_081@srmist.edu.in,latex_style,high,True
SRM_LAT_082,KABIR CHAUHAN,Prefer not to say,AIML,70.9,CBSE,96.7,State,8.92,0,1,4,SRM_LAT_082,srm_lat_082@srmist.edu.in,latex_style,high,True
SRM_LAT_083,JYOTI SINGH,Prefer not to say,CSE,65.5,ICSE,66.6,Hsc,7.04,0,1,2,SRM_LAT_083,srm_lat_083@srmist.edu.in,latex_style,high,True
SRM_LAT_084,BALAJI SHAH,Prefer not to say,ECE,72.7,ICSE,69.2,State,7.44,0,1,3,SRM_LAT_084,srm_lat_084@srmist.edu.in,latex_style,high,True
SRM_LAT_085,TARA PATIL,Prefer not to say,ECE,70.5,State Board,67.1,Hsc,6.09,0,1,4,SRM_LAT_085,srm_lat_085@srmist.edu.in,latex_style,high,True
SRM_LAT_086,TARUN DAS,Prefer not to say,CSE,99.0,State Board,91.1,Hsc,9.84,0,1,3,SRM_LAT_086,srm_lat_086@srmist.edu.in,latex_style,high,True
SRM_LAT_087,SWATHI SUBRAMANIAM,Prefer not to say,CSE,99.0,CBSE,86.5,State,7.82,0,1,4,SRM_LAT_087,srm_lat_087@srmist.edu.in,latex_style,high,True
SRM_LAT_088,NISHA PATEL,Prefer not to say,ECE,68.7,ICSE,75.7,Hsc,6.52,0,1,2,SRM_LAT_088,srm_lat_088@srmist.edu.in,latex_style,high,True
SRM_LAT_089,DEV GUPTA,Prefer not to say,CSE,84.9,State Board,67.3,State,7.21,0,1,3,SRM_LAT_089,srm_lat_089@srmist.edu.in,latex_style,high,True
SRM_LAT_090,PAVAN IYER,Prefer not to say,AIML,80.4,State Board,93.5,Cbse,9.08,0,1,2,SRM_LAT_090,srm_lat_090@srmist.edu.in,latex_style,high,True
SRM_LAT_091,DIVYA MENON,Prefer not to say,AIML,90.9,ICSE,91.2,Cbse,7.37,0,2,3,SRM_LAT_091,srm_lat_091@srmist.edu.in,latex_style,high,True
SRM_LAT_092,NIKHIL SUNDARAM,Prefer not to say,CSE,99.0,State Board,79.8,Hsc,6.79,0,2,4,SRM_LAT_092,srm_lat_092@srmist.edu.in,latex_style,high,True
SRM_LAT_093,NAVEEN JAIN,Prefer not to say,CSE,85.3,ICSE,82.7,Hsc,8.79,0,1,3,SRM_LAT_093,srm_lat_093@srmist.edu.in,latex_style,high,True
SRM_LAT_094,VIHAAN MISHRA,Prefer not to say,CSE,59.0,CBSE,83.8,Hsc,8.4,0,1,3,SRM_LAT_094,srm_lat_094@srmist.edu.in,latex_style,high,True
SRM_LAT_095,HARISH MURUGAN,Prefer not to say,CSE,59.0,CBSE,82.0,Hsc,7.76,0,1,4,SRM_LAT_095,srm_lat_095@srmist.edu.in,latex_style,high,True
SRM_LAT_096,NISHA SAXENA,Prefer not to say,IT,71.9,CBSE,61.3,Hsc,6.21,0,1,3,SRM_LAT_096,srm_lat_096@srmist.edu.in,latex_style,high,True
SRM_LAT_097,REYANSH JAIN,Prefer not to say,AIML,71.9,ICSE,66.6,Cbse,6.46,0,1,3,SRM_LAT_097,srm_lat_097@srmist.edu.in,latex_style,high,True
SRM_LAT_098,KABIR REDDY,Prefer not to say,AIML,78.9,ICSE,85.4,State,8.42,0,2,3,SRM_LAT_098,srm_lat_098@srmist.edu.in,latex_style,high,True
SRM_LAT_099,RAVI PATEL,Prefer not to say,AIML,84.9,CBSE,50.2,State,5.29,0,1,4,SRM_LAT_099,srm_lat_099@srmist.edu.in,latex_style,high,True
SRM_LAT_100,SAKSHI THAKUR,Prefer not to say,IT,99.0,CBSE,57.5,Cbse,6.74,0,2,3,SRM_LAT_100,srm_lat_100@srmist.edu.in,latex_style,high,True
SRM_LAT_101,DEEPAK NAIR,Prefer not to say,CSE,99.0,CBSE,74.1,State,7.99,0,1,3,SRM_LAT_101,srm_lat_101@srmist.edu.in,latex_style,high,True
SRM_LAT_102,POOJA DESHMUKH,Prefer not to say,AIML,74.5,State Board,99.0,Cbse,8.68,0,2,3,SRM_LAT_102,srm_lat_102@srmist.edu.in,latex_style,high,True
SRM_LAT_103,LAKSHMI KRISHNAMURTHY,Prefer not to say,IT,93.1,ICSE,74.2,State,7.87,0,1,4,SRM_LAT_103,srm_lat_103@srmist.edu.in,latex_style,high,True
SRM_LAT_104,DINESH ROY,Prefer not to say,CSE,93.5,State Board,65.5,State,8.26,0,1,2,SRM_LAT_104,srm_lat_104@srmist.edu.in,latex_style,high,True
SRM_LAT_105,TANVI JAIN,Prefer not to say,CSE,99.0,State Board,88.1,Icse,9.47,0,2,2,SRM_LAT_105,srm_lat_105@srmist.edu.in,latex_style,high,True
SRM_LAT_106,RAVI MISHRA,Prefer not to say,AIML,69.6,State Board,65.0,Icse,8.06,0,1,4,SRM_LAT_106,srm_lat_106@srmist.edu.in,latex_style,high,True
SRM_LAT_107,ADITYA MUKHERJEE,Prefer not to say,IT,85.9,ICSE,75.3,Hsc,7.78,0,1,3,SRM_LAT_107,srm_lat_107@srmist.edu.in,latex_style,high,True
SRM_LAT_108,TARA MISHRA,Prefer not to say,AIML,92.2,State Board,75.4,State,6.87,0,1,4,SRM_LAT_108,srm_lat_108@srmist.edu.in,latex_style,high,True
SRM_LAT_109,PARI TIWARI,Prefer not to say,AIML,70.6,CBSE,88.2,Cbse,7.89,0,1,4,SRM_LAT_109,srm_lat_109@srmist.edu.in,latex_style,high,True
SRM_LAT_110,DEV VENKATARAMAN,Prefer not to say,AIML,75.4,ICSE,67.9,Icse,7.83,0,2,3,SRM_LAT_110,srm_lat_110@srmist.edu.in,latex_style,high,True
SRM_LAT_111,MITHUN RAMACHANDRAN,Prefer not to say,AIML,56.1,State Board,59.2,State,6.08,0,1,4,SRM_LAT_111,srm_lat_111@srmist.edu.in,latex_style,high,True
SRM_LAT_112,ADITYA MENON,Prefer not to say,AIDS,92.2,State Board,86.4,Icse,9.13,0,2,4,SRM_LAT_112,srm_lat_112@srmist.edu.in,latex_style,high,True
SRM_LAT_113,VAISHNAVI SUBRAMANIAM,Prefer not to say,IT,84.4,State Board,65.8,Cbse,6.54,0,1,2,SRM_LAT_113,srm_lat_113@srmist.edu.in,latex_style,high,True
SRM_LAT_114,LAKSHYA SAXENA,Prefer not to say,CSE,80.4,State Board,69.6,State,6.95,0,1,4,SRM_LAT_114,srm_lat_114@srmist.edu.in,latex_style,high,True
SRM_LAT_115,VAISHNAVI MISHRA,Prefer not to say,AIML,64.0,ICSE,94.2,Icse,8.64,0,2,3,SRM_LAT_115,srm_lat_115@srmist.edu.in,latex_style,high,True
SRM_LAT_116,VIKRAM KRISHNAMURTHY,Prefer not to say,AIDS,70.7,State Board,67.1,Icse,6.86,0,1,4,SRM_LAT_116,srm_lat_116@srmist.edu.in,latex_style,high,True
SRM_LAT_117,ARNAV THAKUR,Prefer not to say,CSE,79.8,State Board,44.2,Icse,4.97,0,1,4,SRM_LAT_117,srm_lat_117@srmist.edu.in,latex_style,high,True
SRM_LAT_118,ROHAN YADAV,Prefer not to say,AIDS,70.5,ICSE,84.8,Cbse,7.23,0,1,3,SRM_LAT_118,srm_lat_118@srmist.edu.in,latex_style,high,True
SRM_LAT_119,REVATHI ROY,Prefer not to say,IT,70.6,CBSE,99.0,Hsc,9.91,0,1,4,SRM_LAT_119,srm_lat_119@srmist.edu.in,latex_style,high,True
SRM_LAT_120,SANTHOSH RAMACHANDRAN,Prefer not to say,IT,85.6,ICSE,92.1,State,9.42,0,1,3,SRM_LAT_120,srm_lat_120@srmist.edu.in,latex_style,high,True
SRM_LAT_121,PRIYA YADAV,Prefer not to say,AIML,72.1,ICSE,84.4,Icse,8.93,0,1,4,SRM_LAT_121,srm_lat_121@srmist.edu.in,latex_style,high,True
SRM_LAT_122,HARINI BALAKRISHNAN,Prefer not to say,AIML,81.6,State Board,80.6,Hsc,7.92,0,1,3,SRM_LAT_122,srm_lat_122@srmist.edu.in,latex_style,high,True
SRM_LAT_123,PAVAN TIWARI,Prefer not to say,IT,91.7,ICSE,82.7,Cbse,8.47,0,1,3,SRM_LAT_123,srm_lat_123@srmist.edu.in,latex_style,high,True
SRM_LAT_124,REYANSH SUBRAMANIAN,Prefer not to say,IT,81.7,ICSE,77.1,Hsc,8.0,0,1,3,SRM_LAT_124,srm_lat_124@srmist.edu.in,latex_style,high,True
SRM_LAT_125,AANYA PILLAI,Prefer not to say,CSE,90.3,CBSE,74.2,Hsc,8.29,0,1,4,SRM_LAT_125,srm_lat_125@srmist.edu.in,latex_style,high,True
SRM_LAT_126,ARNAV RAMACHANDRAN,Prefer not to say,CSE,90.3,State Board,99.0,Cbse,9.88,0,2,3,SRM_LAT_126,srm_lat_126@srmist.edu.in,latex_style,high,True
SRM_LAT_127,AISHWARYA GOPALAKRISHNAN,Prefer not to say,IT,75.3,ICSE,74.8,State,7.43,0,1,3,SRM_LAT_127,srm_lat_127@srmist.edu.in,latex_style,high,True
SRM_LAT_128,TANVI VERMA,Prefer not to say,CSE,68.3,CBSE,71.5,Cbse,7.0,0,1,4,SRM_LAT_128,srm_lat_128@srmist.edu.in,latex_style,high,True
SRM_LAT_129,ANANYA GHOSH,Prefer not to say,CSE,78.5,ICSE,76.6,Icse,6.65,0,1,3,SRM_LAT_129,srm_lat_129@srmist.edu.in,latex_style,high,True
SRM_LAT_130,HARINI PATIL,Prefer not to say,IT,69.6,State Board,65.2,Cbse,6.76,0,1,4,SRM_LAT_130,srm_lat_130@srmist.edu.in,latex_style,high,True
SRM_LAT_131,ADITYA BALAKRISHNAN,Prefer not to say,CSE,70.9,State Board,76.4,Icse,7.4,0,1,2,SRM_LAT_131,srm_lat_131@srmist.edu.in,latex_style,high,True
SRM_LAT_132,NITHISH MURUGAN,Prefer not to say,IT,68.2,ICSE,72.3,State,8.21,0,1,3,SRM_LAT_132,srm_lat_132@srmist.edu.in,latex_style,high,True
SRM_LAT_133,TARA MUKHERJEE,Prefer not to say,CSE,97.0,ICSE,59.2,Cbse,6.11,0,1,4,SRM_LAT_133,srm_lat_133@srmist.edu.in,latex_style,high,True
SRM_LAT_134,VARUN MISHRA,Prefer not to say,CSE,71.8,CBSE,89.5,Icse,8.37,0,1,4,SRM_LAT_134,srm_lat_134@srmist.edu.in,latex_style,high,True
SRM_LAT_135,TARUN GHOSH,Prefer not to say,AIML,58.9,ICSE,91.8,Hsc,7.78,0,1,3,SRM_LAT_135,srm_lat_135@srmist.edu.in,latex_style,high,True
SRM_LAT_136,AKASH BANSAL,Prefer not to say,ECE,99.0,CBSE,49.2,State,4.93,0,1,3,SRM_LAT_136,srm_lat_136@srmist.edu.in,latex_style,high,True
SRM_LAT_137,DHRUV YADAV,Prefer not to say,AIML,51.4,CBSE,74.2,Icse,7.49,0,1,4,SRM_LAT_137,srm_lat_137@srmist.edu.in,latex_style,high,True
SRM_LAT_138,NISHA GOPALAKRISHNAN,Prefer not to say,MECH,99.0,CBSE,78.0,Hsc,7.54,0,1,3,SRM_LAT_138,srm_lat_138@srmist.edu.in,latex_style,high,True
SRM_LAT_139,VENKAT RAO,Prefer not to say,CSE,47.0,State Board,85.2,State,7.58,0,1,2,SRM_LAT_139,srm_lat_139@srmist.edu.in,latex_style,high,True
SRM_LAT_140,SANTHOSH SUBRAMANIAM,Prefer not to say,CSE,81.6,ICSE,89.4,Cbse,9.01,0,1,4,SRM_LAT_140,srm_lat_140@srmist.edu.in,latex_style,high,True
SRM_LAT_141,MANOJ DESHMUKH,Prefer not to say,AIML,75.5,ICSE,80.5,Icse,7.63,0,2,3,SRM_LAT_141,srm_lat_141@srmist.edu.in,latex_style,high,True
SRM_LAT_142,RIYA PILLAI,Prefer not to say,AIML,96.7,CBSE,90.9,State,8.26,0,1,4,SRM_LAT_142,srm_lat_142@srmist.edu.in,latex_style,high,True
SRM_LAT_143,VIKRAM TIWARI,Prefer not to say,AIML,97.0,ICSE,92.3,Icse,8.83,0,1,4,SRM_LAT_143,srm_lat_143@srmist.edu.in,latex_style,high,True
SRM_LAT_144,VIVEK KULKARNI,Prefer not to say,AIML,99.0,CBSE,55.2,Cbse,6.29,0,1,2,SRM_LAT_144,srm_lat_144@srmist.edu.in,latex_style,high,True
SRM_LAT_145,DINESH JADHAV,Prefer not to say,AIML,61.0,State Board,63.1,Cbse,7.15,0,1,2,SRM_LAT_145,srm_lat_145@srmist.edu.in,latex_style,high,True
SRM_LAT_146,SANTHOSH SINGH,Prefer not to say,MECH,82.6,ICSE,80.2,Hsc,8.36,0,2,4,SRM_LAT_146,srm_lat_146@srmist.edu.in,latex_style,high,True
SRM_LAT_147,VIKRAM SHAH,Prefer not to say,AIDS,81.8,CBSE,79.6,Icse,7.87,0,1,2,SRM_LAT_147,srm_lat_147@srmist.edu.in,latex_style,high,True
SRM_LAT_148,SNEHA VENKATARAMAN,Prefer not to say,AIML,51.4,State Board,91.2,Cbse,7.68,0,1,3,SRM_LAT_148,srm_lat_148@srmist.edu.in,latex_style,high,True
SRM_LAT_149,ISHITA NATARAJAN,Prefer not to say,IT,85.9,ICSE,74.6,Icse,6.07,0,2,3,SRM_LAT_149,srm_lat_149@srmist.edu.in,latex_style,high,True
SRM_LAT_150,KABIR PILLAI,Prefer not to say,AIML,70.6,State Board,70.8,Cbse,7.75,0,2,4,SRM_LAT_150,srm_lat_150@srmist.edu.in,latex_style,high,True
SRM_LAT_151,ISHITA SINGH,Prefer not to say,CSE,90.7,CBSE,75.9,State,8.22,0,1,4,SRM_LAT_151,srm_lat_151@srmist.edu.in,latex_style,high,True
SRM_LAT_152,MEERA IYER,Prefer not to say,MECH,70.9,ICSE,93.7,State,8.35,0,1,2,SRM_LAT_152,srm_lat_152@srmist.edu.in,latex_style,high,True
SRM_LAT_153,TARA SINGH,Prefer not to say,CSE,90.3,CBSE,42.9,Icse,4.5,0,1,3,SRM_LAT_153,srm_lat_153@srmist.edu.in,latex_style,high,True
SRM_LAT_154,DEV BHAT,Prefer not to say,CSE,91.9,ICSE,86.3,Hsc,7.67,0,1,4,SRM_LAT_154,srm_lat_154@srmist.edu.in,latex_style,high,True
SRM_LAT_155,GAURAV KUMAR,Prefer not to say,IT,85.6,State Board,99.0,Hsc,9.89,0,1,2,SRM_LAT_155,srm_lat_155@srmist.edu.in,latex_style,high,True
SRM_LAT_156,JANANI JOSHI,Prefer not to say,AIML,99.0,CBSE,55.2,Cbse,6.8,0,1,4,SRM_LAT_156,srm_lat_156@srmist.edu.in,latex_style,high,True
SRM_LAT_157,RAVI MISHRA,Prefer not to say,IT,75.2,CBSE,69.2,Hsc,6.65,0,1,2,SRM_LAT_157,srm_lat_157@srmist.edu.in,latex_style,high,True
SRM_LAT_158,DIYA PILLAI,Prefer not to say,IT,99.0,State Board,75.5,Hsc,6.77,0,1,4,SRM_LAT_158,srm_lat_158@srmist.edu.in,latex_style,high,True
SRM_LAT_159,ISHAAN KUMAR,Prefer not to say,MECH,85.5,State Board,82.0,Icse,7.34,0,2,4,SRM_LAT_159,srm_lat_159@srmist.edu.in,latex_style,high,True
SRM_LAT_160,TARUN SUNDARAM,Prefer not to say,CSE,68.7,State Board,67.3,Icse,6.68,0,1,3,SRM_LAT_160,srm_lat_160@srmist.edu.in,latex_style,high,True
SRM_LAT_161,NITHYA SINGH,Prefer not to say,ECE,86.2,ICSE,89.7,Icse,9.5,0,1,4,SRM_LAT_161,srm_lat_161@srmist.edu.in,latex_style,high,True
SRM_LAT_162,NEHA RAMACHANDRAN,Prefer not to say,IT,92.2,CBSE,69.9,Hsc,6.17,0,2,2,SRM_LAT_162,srm_lat_162@srmist.edu.in,latex_style,high,True
SRM_LAT_163,AVERY SINGH,Prefer not to say,AIML,65.5,State Board,64.1,Hsc,6.72,0,1,3,SRM_LAT_163,srm_lat_163@srmist.edu.in,latex_style,high,True
